"","Date","Month","Year","Landing Site","Data Collector","Group","Fishgear","# Boats","#Fishers","Family","Species","Length","Weight_kg","Weight_g","FishGroups","EnglishName","KiswahiliName","Bycatch","Price_KSHPerkg","FunGr_Diet","TrophLevel","SE_TrophLevel","Vulnerability","Lmat_cm","Lopt_cm","Linf_cm","SizeCategory","Diet","Mobility","Active","Schooling","Position","TempPrefMin_degC","TempPrefMean_degC","TempPrefMax_degC","Calcium_mgPer100g","Calicum_L95","Calcium_U95","Iron_mgPer100g","Iron_L95","Iron_U95","Omega3_gPer100g","Omega3_L95","Omega3_U95","Protein_gPer100g","Protein_L95","Protein_U95","VitaminA_ugPer100g","VitaminA_L95","VitaminA_U95","Selenium_ugPer100g","Selenium_L95","Selenium_U95","Zinc_mgPer100g","Zinc_L95","Zinc_U95","Source","Notes","Lopt_ratio","Lmat_ratio"
"786",2022-09-05,"September","2022","Mkwiro","Roselyne Mwakio","3","Basket trap",1,2,"Siganidae","Siganus sutor",20,0.083,83,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",0.745468020168521,0.776893819789076
"787",2022-09-05,"September","2022","Mkwiro","Roselyne Mwakio","4","Basket trap",1,3,"Siganidae","Siganus sutor",33,0.379,379,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.23002223327806,1.28187480265198
"788",2022-09-05,"September","2022","Mkwiro","Roselyne Mwakio","4","Basket trap",1,3,"Siganidae","Siganus sutor",29,0.205,205,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.08092862924436,1.12649603869416
"789",2022-09-08,"September","2022","Wasini","Roselyne Mwakio","2","Basket trap",1,1,"Siganidae","Siganus sutor",27.5,0.31,310,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.02501852773172,1.06822900220998
"790",2022-09-08,"September","2022","Wasini","Roselyne Mwakio","2","Basket trap",1,1,"Siganidae","Siganus sutor",33,0.58,580,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.23002223327806,1.28187480265198
"791",2022-09-08,"September","2022","Wasini","Roselyne Mwakio","2","Basket trap",1,1,"Siganidae","Siganus sutor",27,0.215,215,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.0063818272275,1.04880665671525
"792",2022-09-08,"September","2022","Wasini","Roselyne Mwakio","2","Basket trap",1,1,"Siganidae","Siganus sutor",28,0.225,225,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.04365522823593,1.08765134770471
"793",2022-09-08,"September","2022","Wasini","Roselyne Mwakio","2","Basket trap",1,1,"Siganidae","Siganus sutor",30,0.31,310,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.11820203025278,1.16534072968361
"794",2022-09-09,"September","2022","Shimoni","Roselyne Mwakio","3","Basket trap",1,3,"Siganidae","Siganus sutor",26,0.203,203,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",0.969108426219077,1.0099619657258
"795",2022-09-09,"September","2022","Shimoni","Roselyne Mwakio","3","Basket trap",1,3,"Siganidae","Siganus sutor",35.5,0.468,468,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.32320573579912,1.37898653012561
"796",2022-09-09,"September","2022","Shimoni","Roselyne Mwakio","3","Basket trap",1,3,"Siganidae","Siganus sutor",29,0.324,324,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.08092862924436,1.12649603869416
"797",2022-09-09,"September","2022","Shimoni","Roselyne Mwakio","3","Basket trap",1,3,"Siganidae","Siganus sutor",33,0.384,384,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.23002223327806,1.28187480265198
"798",2022-09-09,"September","2022","Shimoni","Roselyne Mwakio","3","Basket trap",1,3,"Siganidae","Siganus sutor",35,0.458,458,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.30456903529491,1.35956418463088
"799",2022-09-09,"September","2022","Kibuyuni","Roselyne Mwakio","3","Basket trap",1,2,"Siganidae","Siganus sutor",28,0.224,224,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.04365522823593,1.08765134770471
"800",2022-09-09,"September","2022","Kibuyuni","Roselyne Mwakio","1","Basket trap",1,2,"Siganidae","Siganus sutor",31,0.315,315,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.15547543126121,1.20418542067307
"801",2022-09-09,"September","2022","Kibuyuni","Roselyne Mwakio","1","Basket trap",1,2,"Siganidae","Siganus sutor",35,0.165,165,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.30456903529491,1.35956418463088
"802",2022-09-09,"September","2022","Kibuyuni","Roselyne Mwakio","1","Basket trap",1,2,"Siganidae","Siganus sutor",28,0.25,250,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.04365522823593,1.08765134770471
"803",2022-09-09,"September","2022","Kibuyuni","Roselyne Mwakio","1","Basket trap",1,2,"Siganidae","Siganus sutor",29,0.278,278,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.08092862924436,1.12649603869416
"804",2022-09-09,"September","2022","Kibuyuni","Roselyne Mwakio","1","Basket trap",1,2,"Siganidae","Siganus sutor",28,0.253,253,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.04365522823593,1.08765134770471
"805",2022-09-09,"September","2022","Kibuyuni","Roselyne Mwakio","3","Basket trap",1,2,"Siganidae","Siganus sutor",21.5,0.129,129,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",0.80137812168116,0.835160856273257
"806",2022-09-09,"September","2022","Kibuyuni","Roselyne Mwakio","3","Basket trap",1,2,"Siganidae","Siganus sutor",22,0.129,129,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",0.820014822185373,0.854583201767984
"807",2022-09-26,"September","2022","Kibuyuni","Roselyne Mwakio","1","Reef Net",1,10,"Siganidae","Siganus sutor",29,0.255,255,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.08092862924436,1.12649603869416
"808",2022-09-26,"September","2022","Kibuyuni","Roselyne Mwakio","1","Reef Net",1,10,"Siganidae","Siganus sutor",30.5,0.316,316,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.13683873075699,1.18476307517834
"809",2022-09-29,"September","2022","Mkwiro","Roselyne Mwakio","1","Basket trap",1,1,"Siganidae","Siganus sutor",17.5,0.089,89,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",0.652284517647456,0.679782092315441
"810",2022-09-29,"September","2022","Mkwiro","Roselyne Mwakio","1","Basket trap",1,1,"Siganidae","Siganus sutor",31,0.286,286,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.15547543126121,1.20418542067307
"811",2022-09-29,"September","2022","Mkwiro","Roselyne Mwakio","2","Basket trap",1,2,"Siganidae","Siganus sutor",34,0.345,345,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.26729563428649,1.32071949364143
"812",2022-09-29,"September","2022","Mkwiro","Roselyne Mwakio","2","Basket trap",1,2,"Siganidae","Siganus sutor",32,0.34,340,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.19274883226963,1.24303011166252
"813",2022-10-04,"October","2022","Kibuyuni","Roselyne Mwakio","3","Basket trap",1,3,"Siganidae","Siganus sutor",23.5,0.133,133,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",0.875924923698012,0.912850238252164
"814",2022-10-04,"October","2022","Kibuyuni","Roselyne Mwakio","1","Basket trap",1,2,"Siganidae","Siganus sutor",33,0.438,438,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.23002223327806,1.28187480265198
"815",2022-10-04,"October","2022","Kibuyuni","Roselyne Mwakio","1","Basket trap",1,2,"Siganidae","Siganus sutor",24,0.149,149,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",0.894561624202225,0.932272583746891
"816",2022-10-04,"October","2022","Kibuyuni","Roselyne Mwakio","1","Basket trap",1,2,"Siganidae","Siganus sutor",30,0.311,311,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.11820203025278,1.16534072968361
"817",2022-10-04,"October","2022","Kibuyuni","Roselyne Mwakio","1","Basket trap",1,2,"Siganidae","Siganus sutor",27.5,0.247,247,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.02501852773172,1.06822900220998
"818",2022-10-04,"October","2022","Kibuyuni","Roselyne Mwakio","1","Basket trap",1,2,"Siganidae","Siganus sutor",24,0.128,128,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",0.894561624202225,0.932272583746891
"819",2022-10-04,"October","2022","Kibuyuni","Roselyne Mwakio","2","Basket trap",1,2,"Siganidae","Siganus sutor",23,0.168,168,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",0.857288223193799,0.893427892757437
"820",2022-10-04,"October","2022","Kibuyuni","Roselyne Mwakio","2","Basket trap",1,2,"Siganidae","Siganus sutor",17.5,0.07,70,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",0.652284517647456,0.679782092315441
"821",2022-10-04,"October","2022","Kibuyuni","Roselyne Mwakio","2","Basket trap",1,2,"Siganidae","Siganus sutor",22,0.145,145,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",0.820014822185373,0.854583201767984
"822",2022-10-11,"October","2022","Kibuyuni","Roselyne Mwakio","3","Basket trap",1,1,"Siganidae","Siganus sutor",31,0.33,330,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.15547543126121,1.20418542067307
"823",2022-10-11,"October","2022","Kibuyuni","Roselyne Mwakio","3","Basket trap",1,1,"Siganidae","Siganus sutor",31,0.38,380,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.15547543126121,1.20418542067307
"824",2022-10-11,"October","2022","Kibuyuni","Roselyne Mwakio","3","Basket trap",1,1,"Siganidae","Siganus sutor",26,0.17,170,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",0.969108426219077,1.0099619657258
"825",2022-10-11,"October","2022","Kibuyuni","Roselyne Mwakio","3","Basket trap",1,1,"Siganidae","Siganus sutor",32,0.35,350,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.19274883226963,1.24303011166252
"826",2022-10-11,"October","2022","Kibuyuni","Roselyne Mwakio","3","Basket trap",1,1,"Siganidae","Siganus sutor",33,0.39,390,"Rabbitfishes","White-spotted rabbitfish","Tafi","No",200,"Browser",2,0,26.01,25.7435437,26.82878334,37.13182414,"S4","Herbivorous detritivorous","Mob","Day","LargeG","Bottom",24.6,27.5,28.9,43.7403885,18.461812,104.3888107,0.930038845,0.407040569,1.950882905,0.275352756,0.126218878,0.621167413,18.19867987,16.90819446,19.47318173,26.98228832,7.166828147,98.93713019,21.13821379,8.403902913,54.5032761,1.705612919,0.777727853,3.68883951,"Galligan","",1.23002223327806,1.28187480265198
